merchant_id,merchant_name,category,tier,city,onboarding_date,state
2665,Purohit LLC,Financial Services,Enterprise,Ranchi,2024-03-28,Jharkhand
2666,"Bhattacharyya, Datta and Bhatia",Grocery,Micro,Chennai,2025-12-04,Tamil Nadu
2667,Bhakta-Mitra,Food & Dining,Micro,Delhi,2024-11-09,Delhi
2668,"Sankaran, Bhatti and Chaudry",Utilities/Bill Pay,Micro,Kochi,2024-03-11,Kerala
2669,"Bhalla, Ben and Menon",Utilities/Bill Pay,Micro,Bengaluru,2025-11-24,Karnataka
2670,Ratti-Char,Home Services,Micro,Mumbai,2025-01-22,Maharashtra
2671,"Roy, Kaul and Anne",Food & Dining,Micro,Indore,2024-01-16,Madhya Pradesh
2672,Rajagopalan-Shetty,Food & Dining,SME,Ahmedabad,2024-12-11,Gujarat
2673,Chaudhuri-Nori,Education,Micro,Guwahati,2024-04-18,Assam
2674,"Bal, Setty and Varughese",Fuel,Micro,Chennai,2025-07-30,Tamil Nadu
2675,Hans-Chokshi,Food & Dining,SME,Indore,2025-01-02,Madhya Pradesh
2676,Arora PLC,Grocery,SME,Delhi,2025-11-02,Delhi
2677,"Bir, Hari and Date",Food & Dining,SME,Mumbai,2024-10-05,Maharashtra
2678,"Upadhyay, Kunda and Pant",Food & Dining,Micro,Surat,2024-09-02,Gujarat
2679,Srivastava-Saxena,Fashion & Apparel,Micro,Kochi,2024-10-17,Kerala
2680,Kibe and Sons,Kirana/Local Store,Micro,Nagpur,2025-08-13,Maharashtra
2681,Bhasin and Sons,Electronics,SME,Lucknow,2024-01-17,Uttar Pradesh
2682,Sarin-Varghese,Education,SME,Chandigarh,2025-10-02,Punjab
2683,"Parmar, Mukhopadhyay and Dhingra",Food & Dining,Micro,Lucknow,2024-08-29,Uttar Pradesh
2684,Singh LLC,Fashion & Apparel,Micro,Mumbai,2025-02-08,Maharashtra
2685,"Oza, Manne and Pillay",Food & Dining,SME,Bhopal,2025-02-15,Madhya Pradesh
2686,Vasa PLC,Electronics,Micro,Delhi,2025-07-19,Delhi
2687,"Dhillon, Bhandari and Khanna",Pharmacy,Micro,Mumbai,2024-07-28,Maharashtra
2688,"Bhagat, Sami and Padmanabhan",Grocery,Micro,Mumbai,2024-03-12,Maharashtra
2689,Iyer Ltd,Education,Micro,Mumbai,2025-02-06,Maharashtra
2690,Biswas LLC,Fashion & Apparel,Micro,Indore,2025-09-30,Madhya Pradesh
2691,Soni Ltd,Entertainment,Micro,Surat,2024-07-04,Gujarat
2692,"Sibal, Narula and Nayak",Food & Dining,SME,Pune,2025-12-02,Maharashtra
2693,"Mistry, Sahota and Narasimhan",Grocery,Micro,Surat,2024-08-03,Gujarat
2694,Cheema Group,Grocery,Micro,Mumbai,2025-08-29,Maharashtra
2695,Tandon and Sons,Food & Dining,Micro,Guwahati,2024-01-18,Assam
2696,Kapoor Ltd,Education,Enterprise,Jaipur,2024-03-26,Rajasthan
2697,Shukla PLC,Grocery,Micro,Chandigarh,2025-09-22,Punjab
2698,Khare Group,Fashion & Apparel,Enterprise,Lucknow,2024-01-02,Uttar Pradesh
2699,"Narula, Prashad and Jha",Utilities/Bill Pay,SME,Chennai,2024-09-17,Tamil Nadu
2700,Gour-Ahuja,Home Services,SME,Bengaluru,2024-09-09,Karnataka
2701,Anne-Borah,Utilities/Bill Pay,SME,Pune,2024-12-25,Maharashtra
2702,Balan-Contractor,Grocery,Micro,Coimbatore,2024-07-21,Tamil Nadu
2703,Mannan Group,Entertainment,SME,Kolkata,2024-11-22,West Bengal
2704,Parsa Inc,Food & Dining,SME,Bengaluru,2025-02-22,Karnataka
2705,Issac and Sons,Food & Dining,SME,Bengaluru,2024-11-16,Karnataka
2706,Ghosh-Kanda,Fuel,SME,Hyderabad,2024-01-03,Telangana
2707,Ghosh-Nori,Grocery,Micro,Bengaluru,2025-04-12,Karnataka
2708,"Korpal, Gokhale and Hayre",Grocery,Micro,Delhi,2025-01-23,Delhi
2709,Goda LLC,Entertainment,Enterprise,Pune,2025-04-16,Maharashtra
2710,Bail Ltd,Utilities/Bill Pay,Micro,Delhi,2025-10-25,Delhi
2711,Raghavan Ltd,Grocery,Micro,Chennai,2024-05-21,Tamil Nadu
2712,Nigam and Sons,Home Services,SME,Kolkata,2025-01-12,West Bengal
2713,Shan-Khatri,Home Services,Micro,Lucknow,2025-05-11,Uttar Pradesh
2714,Pradhan-Garg,Fuel,Micro,Hyderabad,2024-02-01,Telangana
2715,"Saraf, Bhattacharyya and Dani",Electronics,Enterprise,Bengaluru,2024-07-22,Karnataka
2716,De and Sons,Grocery,SME,Mumbai,2024-12-22,Maharashtra
2717,Walia Group,Utilities/Bill Pay,Enterprise,Bengaluru,2025-01-18,Karnataka
2718,"Prasad, Nadkarni and Sanghvi",Food & Dining,Micro,Delhi,2025-05-03,Delhi
2719,"Konda, Batra and Gulati",Grocery,SME,Ahmedabad,2025-10-14,Gujarat
2720,"Menon, Dixit and Narang",Fuel,SME,Bengaluru,2024-08-13,Karnataka
2721,Bera Ltd,Kirana/Local Store,Micro,Kochi,2024-04-13,Kerala
2722,Date-Trivedi,Food & Dining,SME,Chennai,2025-11-02,Tamil Nadu
2723,"Suresh, Kadakia and Bumb",Utilities/Bill Pay,Enterprise,Mumbai,2024-01-20,Maharashtra
2724,Bhattacharyya-Ganesh,Pharmacy,Micro,Bengaluru,2025-11-25,Karnataka
2725,"Rama, Upadhyay and Prasad",Grocery,Micro,Pune,2025-05-14,Maharashtra
2726,Venkataraman-Shetty,Travel & Transport,Micro,Delhi,2025-05-31,Delhi
2727,Nagy Ltd,Electronics,SME,Pune,2025-08-25,Maharashtra
2728,Vora-Subramanian,Kirana/Local Store,Enterprise,Bengaluru,2025-02-06,Karnataka
2729,"Talwar, Som and Loyal",Fuel,SME,Pune,2024-01-20,Maharashtra
2730,"Rattan, Bansal and Johal",Fashion & Apparel,Micro,Guwahati,2024-10-08,Assam
2731,Jain Group,Grocery,SME,Bengaluru,2025-04-08,Karnataka
2732,Randhawa and Sons,Fuel,SME,Bengaluru,2024-12-24,Karnataka
2733,Sandal-Purohit,Electronics,Micro,Delhi,2025-07-22,Delhi
2734,"Dugar, Prasad and Kumar",Grocery,Micro,Pune,2024-09-29,Maharashtra
2735,"Chad, Desai and Chad",Food & Dining,SME,Bengaluru,2025-03-23,Karnataka
2736,Saxena-Venkataraman,Utilities/Bill Pay,Micro,Pune,2025-03-02,Maharashtra
2737,Karpe-Barman,Fuel,SME,Kolkata,2024-10-14,West Bengal
2738,Vala-Nayar,Travel & Transport,SME,Ahmedabad,2024-06-09,Gujarat
2739,Seshadri-Sibal,Financial Services,Micro,Hyderabad,2025-03-11,Telangana
2740,Rege-Pillai,Grocery,Micro,Patna,2024-03-26,Bihar
2741,Nadig-Mahajan,Electronics,SME,Bengaluru,2024-10-13,Karnataka
2742,Bakshi-Gola,Entertainment,Micro,Bengaluru,2025-12-14,Karnataka
2743,Kaur-Lanka,Education,Micro,Chennai,2025-08-29,Tamil Nadu
2744,"Borra, Parmer and Butala",Fuel,Enterprise,Guwahati,2024-07-11,Assam
2745,Thaker-Varghese,Kirana/Local Store,SME,Surat,2025-09-22,Gujarat
2746,"Brar, Malhotra and Kari",Financial Services,SME,Lucknow,2025-03-06,Uttar Pradesh
2747,Dani Inc,Utilities/Bill Pay,Micro,Hyderabad,2024-08-08,Telangana
2748,Barad-Iyer,Travel & Transport,Micro,Indore,2025-05-26,Madhya Pradesh
2749,Hegde-Narayan,Food & Dining,SME,Kolkata,2025-09-19,West Bengal
2750,Mittal-Maharaj,Pharmacy,Micro,Ranchi,2025-02-28,Jharkhand
2751,Devi Ltd,Food & Dining,SME,Guwahati,2025-05-03,Assam
2752,"Lal, Anand and Mistry",Fashion & Apparel,Micro,Jaipur,2025-06-04,Rajasthan
2753,Pal-Raval,Electronics,Micro,Jaipur,2025-04-06,Rajasthan
2754,Arora-Sodhi,Kirana/Local Store,SME,Bengaluru,2024-07-06,Karnataka
2755,"Vala, Dixit and Rao",Grocery,Micro,Jaipur,2024-08-24,Rajasthan
2756,Karan Ltd,Fashion & Apparel,Micro,Bengaluru,2025-10-11,Karnataka
2757,"Kadakia, Som and Kaur",Education,SME,Kolkata,2025-11-05,West Bengal
2758,"Sidhu, Shenoy and Oak",Financial Services,SME,Chennai,2024-10-18,Tamil Nadu
2759,Munshi and Sons,Food & Dining,Micro,Kochi,2024-10-30,Kerala
2760,Sahni-Kadakia,Grocery,SME,Kolkata,2025-02-16,West Bengal
2761,Sengupta-Balan,Grocery,Micro,Hyderabad,2024-03-06,Telangana
2762,Dewan-Dave,Financial Services,Enterprise,Delhi,2024-05-05,Delhi
2763,Andra-Tata,Utilities/Bill Pay,Micro,Bengaluru,2024-07-06,Karnataka
2764,"Pant, Nori and Kar",Travel & Transport,Micro,Surat,2024-10-23,Gujarat
2765,Sandal-Raval,Grocery,SME,Patna,2025-08-03,Bihar
2766,"Yogi, Mistry and Nanda",Grocery,Micro,Indore,2025-05-06,Madhya Pradesh
2767,"Bajaj, Balay and Dewan",Food & Dining,Enterprise,Guwahati,2025-12-16,Assam
2768,Narayanan PLC,Entertainment,SME,Pune,2025-03-13,Maharashtra
2769,"Raman, Raj and Jayaraman",Grocery,SME,Chennai,2025-05-12,Tamil Nadu
2770,Bhatt-Warrior,Pharmacy,SME,Hyderabad,2024-11-20,Telangana
2771,Guha-Soman,Utilities/Bill Pay,Micro,Jaipur,2025-07-12,Rajasthan
2772,Narasimhan PLC,Fuel,Micro,Surat,2024-04-09,Gujarat
2773,Modi-Chander,Financial Services,Micro,Surat,2024-02-03,Gujarat
2774,Chawla Ltd,Financial Services,Micro,Mumbai,2024-05-26,Maharashtra
2775,"Goel, Balay and Suresh",Utilities/Bill Pay,Micro,Kolkata,2024-10-25,West Bengal
2776,Grover and Sons,Utilities/Bill Pay,SME,Indore,2025-11-18,Madhya Pradesh
2777,Raju LLC,Food & Dining,Micro,Ahmedabad,2024-08-12,Gujarat
2778,Kaul LLC,Electronics,Enterprise,Ranchi,2025-08-02,Jharkhand
2779,"Viswanathan, Boase and Sha",Food & Dining,Micro,Mumbai,2025-08-27,Maharashtra
2780,Pillay PLC,Kirana/Local Store,Micro,Bhopal,2024-11-07,Madhya Pradesh
2781,Garg LLC,Education,SME,Mumbai,2024-12-12,Maharashtra
2782,Raman-Dugar,Food & Dining,Micro,Mumbai,2025-10-19,Maharashtra
2783,Dayal PLC,Grocery,SME,Ahmedabad,2025-08-21,Gujarat
2784,Sridhar-Biswas,Education,Enterprise,Delhi,2024-05-18,Delhi
2785,Jhaveri-De,Food & Dining,Micro,Bengaluru,2024-09-25,Karnataka
2786,Mukherjee Group,Fuel,Micro,Indore,2024-02-27,Madhya Pradesh
2787,"Soman, Dutt and Mukherjee",Grocery,Micro,Chandigarh,2024-11-20,Punjab
2788,"Jain, Thakkar and Shanker",Fashion & Apparel,Micro,Mumbai,2025-12-30,Maharashtra
2789,Jaggi-Amble,Pharmacy,Micro,Jaipur,2024-07-27,Rajasthan
2790,Sehgal Inc,Education,Micro,Bengaluru,2025-01-21,Karnataka
2791,Koshy-Vora,Fuel,Micro,Bengaluru,2024-04-05,Karnataka
2792,Swaminathan-Sharma,Grocery,Micro,Mumbai,2025-11-23,Maharashtra
2793,Baral-Chand,Utilities/Bill Pay,SME,Chennai,2025-11-21,Tamil Nadu
2794,Shan-Palan,Fashion & Apparel,SME,Bhopal,2025-01-30,Madhya Pradesh
2795,"Mishra, Raman and Gill",Grocery,Micro,Ranchi,2025-08-01,Jharkhand
2796,Krish-Gola,Fashion & Apparel,Micro,Mumbai,2024-12-18,Maharashtra
2797,"Sankaran, Shankar and Rajagopalan",Travel & Transport,Micro,Ahmedabad,2024-11-04,Gujarat
2798,"Goswami, Chandran and Ramaswamy",Grocery,Micro,Kolkata,2025-06-12,West Bengal
2799,"Bassi, Khatri and Dugar",Food & Dining,SME,Pune,2025-07-17,Maharashtra
2800,Yogi-Manne,Fuel,Micro,Hyderabad,2024-12-15,Telangana
2801,"Bhavsar, Kalla and Tak",Grocery,Micro,Hyderabad,2024-02-16,Telangana
2802,Dara-Pillay,Food & Dining,Micro,Kochi,2024-12-02,Kerala
2803,Cheema PLC,Utilities/Bill Pay,SME,Chandigarh,2025-08-16,Punjab
2804,Rout-Seshadri,Food & Dining,Micro,Lucknow,2025-02-02,Uttar Pradesh
2805,Krishnan and Sons,Food & Dining,Micro,Jaipur,2025-04-05,Rajasthan
2806,"Basu, Shere and Bala",Utilities/Bill Pay,SME,Delhi,2024-06-07,Delhi
2807,Shenoy Group,Education,Enterprise,Pune,2024-01-20,Maharashtra
2808,Rastogi-Hayer,Pharmacy,SME,Bengaluru,2024-11-05,Karnataka
2809,Barad-Anne,Utilities/Bill Pay,Micro,Mumbai,2024-06-27,Maharashtra
2810,Contractor-Deshpande,Utilities/Bill Pay,Micro,Bengaluru,2025-06-08,Karnataka
2811,Shetty-Sundaram,Food & Dining,SME,Bengaluru,2025-05-21,Karnataka
2812,Bir-Butala,Fuel,Enterprise,Kochi,2024-12-13,Kerala
2813,"Kibe, Sarma and Dey",Education,Micro,Chennai,2025-03-17,Tamil Nadu
2814,Mallick-Edwin,Kirana/Local Store,Micro,Mumbai,2025-04-20,Maharashtra
2815,Badami PLC,Grocery,Micro,Delhi,2024-03-18,Delhi
2816,Goel LLC,Education,Micro,Delhi,2025-12-12,Delhi
2817,Warrior Ltd,Financial Services,Micro,Kochi,2024-11-19,Kerala
2818,Ganguly-Brahmbhatt,Pharmacy,Micro,Indore,2025-05-03,Madhya Pradesh
2819,"Apte, Mahajan and Dube",Fashion & Apparel,SME,Delhi,2025-09-19,Delhi
2820,Parmar-Gokhale,Grocery,Micro,Kolkata,2024-12-29,West Bengal
2821,Banerjee Ltd,Food & Dining,Micro,Kolkata,2025-10-08,West Bengal
2822,"Kalita, Sathe and Batta",Financial Services,SME,Kolkata,2025-10-28,West Bengal
2823,"Virk, Chauhan and Ramakrishnan",Fashion & Apparel,Micro,Chennai,2024-08-07,Tamil Nadu
2824,"Morar, Sawhney and Ben",Electronics,SME,Delhi,2025-08-12,Delhi
2825,"Agrawal, Bava and Purohit",Food & Dining,Micro,Bengaluru,2024-09-06,Karnataka
2826,Krish LLC,Fashion & Apparel,SME,Mumbai,2024-10-23,Maharashtra
2827,Iyengar Inc,Kirana/Local Store,Micro,Bengaluru,2024-05-24,Karnataka
2828,Sama Inc,Utilities/Bill Pay,Micro,Chandigarh,2025-05-27,Punjab
2829,Nazareth and Sons,Food & Dining,Micro,Lucknow,2025-10-10,Uttar Pradesh
2830,"Bhatnagar, Kannan and Char",Grocery,SME,Lucknow,2025-01-06,Uttar Pradesh
2831,"Ganesh, Ganesh and Basu",Entertainment,Micro,Hyderabad,2025-04-14,Telangana
2832,Vala-Chokshi,Utilities/Bill Pay,Micro,Pune,2025-03-24,Maharashtra
2833,Naidu-Gupta,Grocery,Micro,Mumbai,2024-08-15,Maharashtra
2834,"Johal, Rana and Sangha",Grocery,SME,Bhopal,2025-04-07,Madhya Pradesh
2835,Kata and Sons,Food & Dining,SME,Patna,2025-12-16,Bihar
2836,Parikh LLC,Entertainment,Micro,Mumbai,2025-01-17,Maharashtra
2837,Aurora Group,Food & Dining,SME,Chennai,2024-05-17,Tamil Nadu
2838,"Mutti, Arora and Ramachandran",Food & Dining,Micro,Delhi,2024-11-10,Delhi
2839,Shanker and Sons,Utilities/Bill Pay,Micro,Delhi,2025-03-14,Delhi
2840,Mallick Ltd,Fuel,Micro,Bengaluru,2024-08-08,Karnataka
2841,"Pillay, Bassi and Bhavsar",Electronics,Micro,Kolkata,2025-01-09,West Bengal
2842,Roy LLC,Pharmacy,SME,Jaipur,2024-08-05,Rajasthan
2843,"Tata, Chaudry and Yadav",Travel & Transport,Micro,Hyderabad,2025-05-30,Telangana
2844,"Garg, Krishnamurthy and Chandran",Pharmacy,Micro,Delhi,2025-10-29,Delhi
2845,"Nair, Rama and Deol",Grocery,Micro,Hyderabad,2024-11-03,Telangana
2846,Gill-Nadkarni,Education,Micro,Pune,2024-09-06,Maharashtra
2847,"Subramaniam, Bir and Nayak",Utilities/Bill Pay,Enterprise,Delhi,2024-02-22,Delhi
2848,Sen Group,Grocery,SME,Bhopal,2025-01-26,Madhya Pradesh
2849,"Kaul, Thakur and Arya",Grocery,Micro,Hyderabad,2025-05-09,Telangana
2850,Bail PLC,Food & Dining,SME,Ahmedabad,2024-01-09,Gujarat
2851,More and Sons,Education,SME,Nagpur,2025-04-17,Maharashtra
2852,"Sangha, Kohli and Buch",Food & Dining,SME,Bengaluru,2025-08-25,Karnataka
2853,Devan LLC,Fashion & Apparel,Micro,Bhopal,2025-04-11,Madhya Pradesh
2854,Minhas-Jaggi,Grocery,Micro,Jaipur,2025-12-13,Rajasthan
2855,Prashad and Sons,Grocery,Micro,Bhopal,2024-04-21,Madhya Pradesh
2856,"Barad, Khanna and Sawhney",Utilities/Bill Pay,Micro,Indore,2024-08-14,Madhya Pradesh
2857,"Narasimhan, Desai and Mall",Food & Dining,Micro,Hyderabad,2024-04-05,Telangana
2858,Baral-Verma,Entertainment,SME,Guwahati,2025-07-01,Assam
2859,Mani-Bajwa,Fuel,SME,Bengaluru,2025-01-20,Karnataka
2860,Narula LLC,Electronics,Micro,Kolkata,2025-08-23,West Bengal
2861,Jha PLC,Grocery,Micro,Bengaluru,2024-11-04,Karnataka
2862,Kothari Ltd,Financial Services,Enterprise,Hyderabad,2025-08-07,Telangana
2863,"Kapadia, Raj and Verma",Pharmacy,Micro,Delhi,2025-07-10,Delhi
2864,Goswami-Sathe,Fashion & Apparel,SME,Bengaluru,2025-07-31,Karnataka
2865,"Ahuja, Bhattacharyya and Swamy",Food & Dining,SME,Pune,2024-10-15,Maharashtra
2866,Hans Inc,Grocery,Micro,Bengaluru,2024-10-08,Karnataka
2867,"Dhaliwal, Jayaraman and Dass",Fuel,SME,Delhi,2024-10-09,Delhi
2868,Ghose PLC,Food & Dining,Micro,Chennai,2024-06-09,Tamil Nadu
2869,"Jayaraman, Keer and Tripathi",Grocery,Micro,Delhi,2025-10-04,Delhi
2870,Sandhu Ltd,Home Services,SME,Delhi,2025-01-26,Delhi
2871,Mukhopadhyay-Gala,Utilities/Bill Pay,Micro,Jaipur,2025-12-30,Rajasthan
2872,"Hora, Konda and Samra",Home Services,Enterprise,Kochi,2025-09-23,Kerala
2873,Kothari LLC,Fuel,Enterprise,Ahmedabad,2025-11-02,Gujarat
2874,Sen-Jaggi,Education,SME,Surat,2025-01-11,Gujarat
2875,Srivastava-Buch,Grocery,Enterprise,Patna,2024-09-22,Bihar
2876,Rao-Purohit,Pharmacy,Enterprise,Surat,2025-11-14,Gujarat
2877,Sinha Group,Electronics,SME,Ranchi,2024-11-21,Jharkhand
2878,Tiwari-Sant,Grocery,Enterprise,Ahmedabad,2024-04-01,Gujarat
2879,Subramaniam Inc,Grocery,SME,Mumbai,2024-11-12,Maharashtra
2880,Sane-Chacko,Utilities/Bill Pay,Micro,Delhi,2024-08-03,Delhi
2881,Yogi-Dua,Entertainment,Micro,Jaipur,2024-10-19,Rajasthan
2882,"Gill, Kurian and Rai",Kirana/Local Store,SME,Delhi,2025-09-25,Delhi
2883,Mohan-Setty,Entertainment,SME,Kolkata,2025-09-19,West Bengal
2884,Prashad-Srivastava,Electronics,Micro,Bengaluru,2025-12-09,Karnataka
2885,Nath and Sons,Kirana/Local Store,Micro,Hyderabad,2024-08-15,Telangana
2886,"Singh, Hayre and Dubey",Travel & Transport,SME,Delhi,2025-04-03,Delhi
2887,Agrawal Inc,Grocery,Micro,Pune,2025-02-16,Maharashtra
2888,"Prasad, Swamy and Ravel",Kirana/Local Store,Enterprise,Jaipur,2025-02-03,Rajasthan
2889,Rana-Prakash,Home Services,SME,Kolkata,2025-03-04,West Bengal
2890,Suri-Morar,Financial Services,SME,Indore,2024-12-27,Madhya Pradesh
2891,"Bobal, Rege and Barad",Fuel,SME,Lucknow,2025-07-24,Uttar Pradesh
2892,Rajan PLC,Education,Micro,Pune,2024-03-09,Maharashtra
2893,Hari Group,Kirana/Local Store,Micro,Hyderabad,2025-08-23,Telangana
2894,Pall-Upadhyay,Grocery,Micro,Chandigarh,2025-06-26,Punjab
2895,"Suresh, Pillay and Bhardwaj",Kirana/Local Store,Micro,Ahmedabad,2025-06-05,Gujarat
2896,"Rajan, Samra and Koshy",Pharmacy,Micro,Coimbatore,2024-02-26,Tamil Nadu
2897,Sridhar Inc,Pharmacy,Micro,Hyderabad,2024-06-01,Telangana
2898,Bala-Divan,Food & Dining,Enterprise,Pune,2024-08-03,Maharashtra
2899,Shah-Din,Fashion & Apparel,Micro,Hyderabad,2024-03-13,Telangana
2900,Kota-Edwin,Entertainment,SME,Patna,2024-01-29,Bihar
2901,Dada Inc,Food & Dining,Micro,Bengaluru,2024-02-03,Karnataka
2902,"Rajagopalan, Rao and Buch",Utilities/Bill Pay,Micro,Hyderabad,2025-12-07,Telangana
2903,"Gulati, Sampath and Gandhi",Electronics,SME,Hyderabad,2024-06-26,Telangana
2904,Krishnan-Mittal,Food & Dining,Micro,Chandigarh,2025-01-16,Punjab
2905,"Walia, Raja and Morar",Pharmacy,Micro,Pune,2024-06-19,Maharashtra
2906,"Sabharwal, Chakraborty and Chopra",Kirana/Local Store,Micro,Kolkata,2025-06-11,West Bengal
2907,"Padmanabhan, Dhar and Luthra",Fashion & Apparel,Micro,Ahmedabad,2024-11-11,Gujarat
2908,"Kadakia, Rao and Morar",Education,SME,Ahmedabad,2024-10-05,Gujarat
2909,Ganguly Group,Entertainment,Micro,Patna,2024-10-28,Bihar
2910,Chatterjee Inc,Electronics,SME,Bengaluru,2024-12-21,Karnataka
2911,"Sahni, Vohra and Saha",Pharmacy,Micro,Delhi,2025-03-09,Delhi
2912,"Mani, Sankar and Garde",Food & Dining,Micro,Chennai,2025-12-06,Tamil Nadu
2913,Prasad and Sons,Fashion & Apparel,Enterprise,Coimbatore,2025-10-24,Tamil Nadu
2914,"Desai, Hora and Sur",Pharmacy,SME,Delhi,2025-08-23,Delhi
2915,Thakkar Inc,Food & Dining,Micro,Kolkata,2024-04-27,West Bengal
2916,Kala-Grewal,Education,Micro,Indore,2024-04-23,Madhya Pradesh
2917,Bhargava Ltd,Travel & Transport,Micro,Chennai,2024-12-17,Tamil Nadu
2918,Handa LLC,Education,Micro,Bhopal,2024-05-12,Madhya Pradesh
2919,Sastry-Chopra,Grocery,Micro,Ahmedabad,2025-07-10,Gujarat
2920,"Ganesan, Buch and Memon",Fashion & Apparel,Micro,Bengaluru,2025-07-01,Karnataka
2921,Purohit Inc,Utilities/Bill Pay,Micro,Chandigarh,2025-05-24,Punjab
2922,Bhatt-Oommen,Food & Dining,Micro,Bengaluru,2024-01-20,Karnataka
2923,Keer Group,Home Services,SME,Pune,2024-07-04,Maharashtra
2924,Chaudhuri-Andra,Utilities/Bill Pay,SME,Kochi,2024-09-30,Kerala
2925,Lata Inc,Utilities/Bill Pay,Micro,Pune,2025-01-29,Maharashtra
2926,"Barman, Chatterjee and Kakar",Education,SME,Surat,2025-07-16,Gujarat
2927,"Amble, Prashad and Venkatesh",Kirana/Local Store,SME,Pune,2025-04-06,Maharashtra
2928,Sunder-Solanki,Food & Dining,SME,Chennai,2024-02-21,Tamil Nadu
2929,Sanghvi-Nayar,Utilities/Bill Pay,Micro,Indore,2025-12-03,Madhya Pradesh
2930,Oza-Murty,Grocery,Enterprise,Lucknow,2024-09-18,Uttar Pradesh
2931,Patel Ltd,Kirana/Local Store,Micro,Patna,2024-06-23,Bihar
2932,Radhakrishnan-Bhandari,Travel & Transport,Micro,Hyderabad,2025-11-14,Telangana
2933,Narayanan-Chaudhry,Grocery,SME,Bengaluru,2024-04-25,Karnataka
2934,Shan Ltd,Utilities/Bill Pay,Micro,Nagpur,2024-03-28,Maharashtra
2935,Dewan-Bal,Grocery,Enterprise,Delhi,2024-09-06,Delhi
2936,"Das, Wali and Mammen",Fuel,Enterprise,Mumbai,2024-06-19,Maharashtra
2937,"Kothari, Pillay and Seth",Grocery,Micro,Chennai,2024-03-04,Tamil Nadu
2938,"Soman, Varma and Sachdev",Food & Dining,Micro,Ahmedabad,2024-04-03,Gujarat
2939,"Guha, Aggarwal and Nagy",Grocery,Micro,Mumbai,2024-10-31,Maharashtra
2940,Parsa Inc,Fashion & Apparel,Micro,Delhi,2024-04-11,Delhi
2941,"Nanda, Sawhney and Kaur",Travel & Transport,SME,Mumbai,2024-01-06,Maharashtra
2942,"Sundaram, Ratta and Bumb",Utilities/Bill Pay,Micro,Kochi,2024-05-15,Kerala
2943,Sangha-Soni,Food & Dining,SME,Bengaluru,2025-06-22,Karnataka
2944,"Chaudhry, Rajan and Memon",Grocery,Enterprise,Coimbatore,2025-11-14,Tamil Nadu
2945,"Hayer, Dhar and Venkatesh",Grocery,SME,Chandigarh,2024-07-08,Punjab
2946,"Thaman, Balay and Datta",Food & Dining,SME,Chandigarh,2025-05-25,Punjab
2947,Chahal-Mitra,Grocery,Enterprise,Bhopal,2024-01-18,Madhya Pradesh
2948,"Sibal, Ganguly and Sehgal",Home Services,Micro,Mumbai,2025-09-06,Maharashtra
2949,Subramaniam Ltd,Grocery,Micro,Bhopal,2024-11-23,Madhya Pradesh
2950,"Khosla, Kohli and Kakar",Kirana/Local Store,SME,Delhi,2024-01-14,Delhi
2951,Chakraborty Inc,Pharmacy,Micro,Nagpur,2024-07-17,Maharashtra
2952,Balakrishnan-Dyal,Electronics,SME,Hyderabad,2024-04-17,Telangana
2953,Rajagopal-Mand,Food & Dining,Micro,Hyderabad,2024-06-04,Telangana
2954,Kurian Ltd,Utilities/Bill Pay,Micro,Guwahati,2025-09-13,Assam
2955,Dasgupta-Deshpande,Financial Services,Micro,Pune,2025-09-15,Maharashtra
2956,"Swamy, Chana and Natarajan",Grocery,Enterprise,Lucknow,2024-05-29,Uttar Pradesh
2957,Bhattacharyya Ltd,Fuel,SME,Mumbai,2025-12-25,Maharashtra
2958,Purohit-Raj,Food & Dining,Micro,Bhopal,2024-03-02,Madhya Pradesh
2959,"Sarkar, Kaul and Kapoor",Kirana/Local Store,SME,Ranchi,2024-01-16,Jharkhand
2960,D’Alia-Mannan,Home Services,Micro,Hyderabad,2024-08-26,Telangana
2961,Choudhury Inc,Grocery,SME,Bengaluru,2024-10-09,Karnataka
2962,Guha-D’Alia,Food & Dining,SME,Hyderabad,2024-09-16,Telangana
2963,"Pillai, Datta and Munshi",Travel & Transport,Micro,Mumbai,2025-04-26,Maharashtra
2964,Agarwal-Mukhopadhyay,Fashion & Apparel,Micro,Kolkata,2025-03-14,West Bengal
2965,Wason and Sons,Entertainment,SME,Bengaluru,2024-12-23,Karnataka
2966,Sampath-Nagarajan,Fashion & Apparel,Micro,Mumbai,2024-11-11,Maharashtra
2967,Date-Venkatesh,Fashion & Apparel,SME,Ranchi,2025-05-11,Jharkhand
2968,"Kapadia, Chhabra and Rana",Utilities/Bill Pay,Micro,Hyderabad,2024-07-07,Telangana
2969,Yohannan Group,Pharmacy,SME,Mumbai,2024-04-25,Maharashtra
2970,Dhillon-Minhas,Food & Dining,Micro,Mumbai,2024-12-15,Maharashtra
2971,Tata Ltd,Fashion & Apparel,SME,Bhopal,2025-01-21,Madhya Pradesh
2972,Din-Mander,Utilities/Bill Pay,Micro,Mumbai,2024-12-06,Maharashtra
2973,Banerjee PLC,Fuel,SME,Chandigarh,2025-10-31,Punjab
2974,More-Thakkar,Pharmacy,SME,Jaipur,2024-09-07,Rajasthan
2975,"Dasgupta, Mahal and Sridhar",Food & Dining,Micro,Ranchi,2025-08-30,Jharkhand
2976,"Kale, Talwar and Manne",Utilities/Bill Pay,Micro,Nagpur,2025-06-13,Maharashtra
