user_id,signup_date,city,state,acquisition_channel,age_bucket,kyc_status,is_churned,recency_days,frequency,total_amount,avg_amount
18894,2025-01-31,Patna,Bihar,Referral,55+,"Full KYC",0,34,40,19820.36,495.51
18895,2025-05-11,Hyderabad,Telangana,"Bank Partnership",18-24,"Full KYC",0,0,502,262792.94,523.49
18896,2025-01-19,Delhi,Delhi,Referral,18-24,"Full KYC",1,32,6,2923.91,487.32
18897,2024-07-05,Patna,Bihar,"Bank Partnership",18-24,"Full KYC",0,35,8,6245.41,780.68
18898,2024-06-29,Pune,Maharashtra,Organic,55+,Pending,1,NULL,0,NULL,NULL
18899,2024-10-02,Indore,"Madhya Pradesh",Organic,35-44,"Full KYC",0,10,52,38984.55,749.70
18900,2024-09-10,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,0,609,313174.61,514.24
18901,2024-05-28,Delhi,Delhi,"Merchant Partner",45-54,"Full KYC",0,4,90,40786.80,453.19
18902,2025-11-18,Mumbai,Maharashtra,"Paid Ad",35-44,"Min KYC",1,82,8,7839.45,979.93
18903,2024-08-28,Pune,Maharashtra,Organic,18-24,"Full KYC",0,13,65,43081.11,662.79
18904,2024-07-01,Kochi,Kerala,Organic,25-34,"Min KYC",1,28,5,1973.90,394.78
18905,2025-03-18,Ahmedabad,Gujarat,"Merchant Partner",35-44,"Full KYC",0,51,4,1642.46,410.62
18906,2025-08-07,Mumbai,Maharashtra,"Merchant Partner",35-44,"Full KYC",1,344,2,399.49,199.75
18907,2024-12-05,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,24,19,7393.31,389.12
18908,2025-05-02,Lucknow,"Uttar Pradesh",Organic,18-24,"Min KYC",1,225,1,446.62,446.62
18909,2024-03-10,Mumbai,Maharashtra,"Bank Partnership",25-34,"Full KYC",0,2,36,23968.71,665.80
18910,2025-01-23,Delhi,Delhi,Referral,35-44,"Full KYC",0,5,77,40157.19,521.52
18911,2024-02-18,Jaipur,Rajasthan,Organic,25-34,"Full KYC",0,0,72,40972.57,569.06
18912,2024-04-10,Bengaluru,Karnataka,"Bank Partnership",25-34,"Full KYC",1,235,2,420.19,210.10
18913,2025-03-08,Chennai,"Tamil Nadu","Paid Ad",35-44,"Full KYC",0,20,41,21242.35,518.11
18914,2024-05-29,Hyderabad,Telangana,Organic,55+,"Min KYC",1,39,9,3251.82,361.31
18915,2024-01-27,Hyderabad,Telangana,Referral,18-24,"Full KYC",0,23,20,9448.54,472.43
18916,2024-05-10,Bengaluru,Karnataka,Referral,35-44,"Full KYC",1,42,3,553.02,184.34
18917,2025-07-18,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,145,7,2529.54,361.36
18918,2025-03-04,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,81,12,3546.86,295.57
18919,2024-10-05,Coimbatore,"Tamil Nadu",Organic,25-34,"Full KYC",0,9,39,16508.38,423.29
18920,2025-12-11,Bengaluru,Karnataka,Referral,55+,"Full KYC",0,59,21,10325.21,491.68
18921,2024-10-08,Lucknow,"Uttar Pradesh",Referral,25-34,"Full KYC",0,77,8,5642.28,705.29
18922,2025-10-02,Bengaluru,Karnataka,"Paid Ad",55+,"Full KYC",0,14,45,23405.44,520.12
18923,2024-09-08,Bengaluru,Karnataka,Organic,35-44,"Min KYC",0,3,69,30711.27,445.09
18924,2024-01-19,Pune,Maharashtra,"Merchant Partner",45-54,"Full KYC",0,99,8,2823.06,352.88
18925,2024-03-21,Lucknow,"Uttar Pradesh",Referral,25-34,"Min KYC",0,6,5,1240.34,248.07
18926,2024-07-18,Mumbai,Maharashtra,"Bank Partnership",25-34,"Full KYC",1,89,5,3106.20,621.24
18927,2024-05-16,Delhi,Delhi,Referral,45-54,"Full KYC",0,0,136,77992.53,573.47
18928,2024-04-24,Bhopal,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",0,6,24,13502.11,562.59
18929,2024-10-06,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,4,103,56806.46,551.52
18930,2025-12-13,Patna,Bihar,"Bank Partnership",25-34,"Full KYC",0,8,5,1421.97,284.39
18931,2024-05-26,Delhi,Delhi,"Merchant Partner",18-24,"Full KYC",0,3,64,36700.41,573.44
18932,2024-06-20,Indore,"Madhya Pradesh",Referral,35-44,"Full KYC",0,17,45,21883.36,486.30
18933,2025-12-27,Ahmedabad,Gujarat,Organic,35-44,"Full KYC",0,3,81,35933.03,443.62
18934,2024-05-26,Delhi,Delhi,"Merchant Partner",35-44,Pending,1,53,7,4275.80,610.83
18935,2025-08-29,Mumbai,Maharashtra,Referral,18-24,"Full KYC",0,2,23,10371.88,450.95
18936,2025-03-29,Kochi,Kerala,"Paid Ad",18-24,"Min KYC",0,14,31,12420.31,400.66
18937,2025-11-08,Bengaluru,Karnataka,Referral,35-44,"Min KYC",0,26,22,10643.02,483.77
18938,2025-02-10,Bengaluru,Karnataka,Organic,18-24,"Full KYC",0,57,6,1840.35,306.73
18939,2025-03-09,Delhi,Delhi,Organic,25-34,"Full KYC",0,84,6,7758.63,1293.11
18940,2024-06-13,Hyderabad,Telangana,"Bank Partnership",25-34,"Full KYC",0,4,12,6558.15,546.51
18941,2025-02-23,Chennai,"Tamil Nadu",Organic,25-34,"Full KYC",0,14,37,25535.83,690.16
18942,2025-05-04,Pune,Maharashtra,Referral,35-44,"Full KYC",0,14,39,20132.58,516.22
18943,2025-12-21,Patna,Bihar,"Paid Ad",45-54,"Full KYC",1,46,4,1435.95,358.99
18944,2024-03-11,Delhi,Delhi,"Merchant Partner",35-44,"Min KYC",0,25,17,8716.25,512.72
18945,2024-04-24,Surat,Gujarat,Organic,35-44,"Full KYC",1,25,10,3399.29,339.93
18946,2024-01-15,Nagpur,Maharashtra,"Merchant Partner",55+,"Full KYC",0,98,5,2195.99,439.20
18947,2025-07-31,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,17,21,8184.87,389.76
18948,2024-03-01,Surat,Gujarat,"Merchant Partner",35-44,"Full KYC",0,0,31,12875.46,415.34
18949,2025-10-30,Bengaluru,Karnataka,"Bank Partnership",35-44,"Full KYC",0,120,3,3408.66,1136.22
18950,2024-09-23,Pune,Maharashtra,"Bank Partnership",18-24,"Min KYC",0,81,3,1711.64,570.55
18951,2024-07-29,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,40,8,4600.81,575.10
18952,2025-12-12,Bengaluru,Karnataka,Referral,25-34,"Min KYC",0,0,41,15872.35,387.13
18953,2025-06-09,Mumbai,Maharashtra,"Merchant Partner",25-34,"Full KYC",0,3,31,21133.78,681.73
18954,2025-02-03,Delhi,Delhi,"Merchant Partner",18-24,"Full KYC",0,6,55,32822.04,596.76
18955,2025-10-10,Mumbai,Maharashtra,"Merchant Partner",45-54,"Full KYC",0,30,13,4222.85,324.83
18956,2025-07-04,Chandigarh,Punjab,"Paid Ad",18-24,"Full KYC",0,2,20,11198.46,559.92
18957,2025-04-10,Kochi,Kerala,"Merchant Partner",25-34,"Min KYC",0,0,622,355487.88,571.52
18958,2024-08-22,Ahmedabad,Gujarat,Organic,25-34,"Full KYC",0,24,71,40197.60,566.16
18959,2025-12-20,Bengaluru,Karnataka,Organic,18-24,"Min KYC",1,86,4,831.68,207.92
18960,2025-06-09,Chandigarh,Punjab,"Paid Ad",18-24,"Full KYC",0,1,11,5804.94,527.72
18961,2025-11-21,Guwahati,Assam,"Merchant Partner",35-44,"Full KYC",0,16,28,14169.90,506.07
18962,2025-12-06,Bhopal,"Madhya Pradesh",Organic,25-34,Pending,1,309,1,548.36,548.36
18963,2025-02-04,Jaipur,Rajasthan,"Merchant Partner",35-44,"Full KYC",0,37,33,15789.47,478.47
18964,2024-09-18,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,18,10,2084.19,208.42
18965,2025-11-22,Kochi,Kerala,"Paid Ad",35-44,"Min KYC",0,19,3,2506.52,835.51
18966,2025-12-30,Chennai,"Tamil Nadu",Referral,35-44,"Full KYC",0,18,5,1695.78,339.16
18967,2024-03-30,Ahmedabad,Gujarat,"Merchant Partner",18-24,"Min KYC",0,6,4,1201.90,300.48
18968,2025-04-11,Delhi,Delhi,Referral,35-44,"Full KYC",0,29,24,11260.83,469.20
18969,2025-03-15,Mumbai,Maharashtra,Organic,45-54,"Full KYC",0,60,7,1900.25,271.46
18970,2025-06-30,Ranchi,Jharkhand,"Merchant Partner",35-44,"Full KYC",0,7,32,17738.91,554.34
18971,2025-12-13,Ahmedabad,Gujarat,"Bank Partnership",25-34,"Full KYC",1,144,2,492.10,246.05
18972,2024-07-03,Jaipur,Rajasthan,"Paid Ad",18-24,"Full KYC",0,35,16,6480.96,405.06
18973,2025-12-13,Mumbai,Maharashtra,"Merchant Partner",45-54,"Full KYC",1,25,36,24316.67,675.46
18974,2025-04-14,Pune,Maharashtra,Organic,25-34,"Full KYC",0,385,3,490.81,163.60
18975,2024-03-01,Bengaluru,Karnataka,Referral,35-44,"Min KYC",1,18,5,1614.80,322.96
18976,2025-01-08,Indore,"Madhya Pradesh",Referral,45-54,"Full KYC",1,293,6,1826.82,304.47
18977,2024-04-07,Pune,Maharashtra,"Paid Ad",18-24,"Min KYC",0,88,15,6589.16,439.28
18978,2025-11-29,Hyderabad,Telangana,Organic,18-24,"Full KYC",0,11,2,3609.76,1804.88
18979,2025-07-11,Delhi,Delhi,Organic,18-24,"Full KYC",0,186,3,1513.26,504.42
18980,2025-10-22,Hyderabad,Telangana,Referral,55+,"Min KYC",0,0,153,78232.39,511.32
18981,2025-03-15,Hyderabad,Telangana,"Paid Ad",35-44,"Full KYC",0,13,73,39218.20,537.24
18982,2024-10-16,Bhopal,"Madhya Pradesh","Paid Ad",45-54,"Full KYC",0,33,6,4759.14,793.19
18983,2024-11-08,Patna,Bihar,"Merchant Partner",35-44,"Min KYC",0,67,7,4393.93,627.70
18984,2025-11-22,Hyderabad,Telangana,"Bank Partnership",35-44,"Full KYC",0,20,14,8784.25,627.45
18985,2024-04-20,Hyderabad,Telangana,"Merchant Partner",35-44,"Full KYC",0,67,19,7669.75,403.67
18986,2025-10-07,Guwahati,Assam,Organic,18-24,"Min KYC",0,6,16,6562.67,410.17
18987,2024-11-04,Hyderabad,Telangana,"Bank Partnership",18-24,"Full KYC",0,0,30,19662.84,655.43
18988,2025-03-06,Ahmedabad,Gujarat,"Paid Ad",18-24,"Min KYC",0,38,4,2067.76,516.94
18989,2025-05-01,Delhi,Delhi,"Merchant Partner",18-24,"Full KYC",0,4,63,47976.53,761.53
18990,2024-02-29,Pune,Maharashtra,Referral,18-24,"Full KYC",0,35,18,5556.12,308.67
18991,2024-04-18,Bengaluru,Karnataka,Organic,35-44,"Full KYC",0,0,146,88074.57,603.25
18992,2024-04-27,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",0,16,6,2544.87,424.15
18993,2025-07-22,Delhi,Delhi,Organic,18-24,"Full KYC",0,18,11,6169.92,560.90
18994,2024-02-26,Pune,Maharashtra,"Merchant Partner",45-54,"Full KYC",0,114,4,4911.91,1227.98
18995,2025-03-21,Bengaluru,Karnataka,"Paid Ad",25-34,"Full KYC",0,126,9,4419.46,491.05
18996,2024-03-19,Indore,"Madhya Pradesh",Referral,45-54,"Full KYC",0,7,63,29141.68,462.57
18997,2025-07-14,Pune,Maharashtra,Organic,18-24,"Full KYC",0,2,46,20624.87,448.37
18998,2025-12-14,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,8,146,80909.53,554.17
18999,2024-10-29,Pune,Maharashtra,Organic,45-54,"Min KYC",0,213,4,3470.03,867.51
19000,2024-06-03,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,217,6,2219.55,369.93
19001,2024-11-20,Delhi,Delhi,Organic,25-34,"Full KYC",0,24,84,43472.56,517.53
19002,2025-05-19,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,0,19,8848.99,465.74
19003,2025-06-14,Bhopal,"Madhya Pradesh",Organic,55+,"Full KYC",0,10,18,9851.50,547.31
19004,2025-04-09,Pune,Maharashtra,Referral,18-24,"Full KYC",0,25,5,2611.26,522.25
19005,2025-02-28,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",0,7,60,33075.57,551.26
19006,2025-04-05,Chennai,"Tamil Nadu",Organic,25-34,"Full KYC",0,2,73,41411.96,567.29
19007,2024-06-07,Delhi,Delhi,"Bank Partnership",55+,"Full KYC",0,47,5,1425.31,285.06
19008,2024-05-30,Lucknow,"Uttar Pradesh",Referral,18-24,"Full KYC",0,5,81,49969.43,616.91
19009,2025-11-10,Chandigarh,Punjab,"Merchant Partner",18-24,"Full KYC",0,38,3,1332.92,444.31
19010,2025-02-26,Delhi,Delhi,Organic,35-44,"Full KYC",0,1,80,60060.63,750.76
19011,2025-09-20,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,52,14,5908.15,422.01
19012,2025-04-01,Lucknow,"Uttar Pradesh",Organic,25-34,"Min KYC",0,42,13,4479.88,344.61
19013,2024-11-28,Ahmedabad,Gujarat,Organic,45-54,"Full KYC",0,7,18,8685.80,482.54
19014,2025-02-20,Indore,"Madhya Pradesh",Organic,25-34,"Full KYC",0,4,83,32391.02,390.25
19015,2025-05-19,Ahmedabad,Gujarat,Organic,35-44,"Full KYC",0,2,83,59637.28,718.52
19016,2024-05-15,Delhi,Delhi,Organic,25-34,"Full KYC",0,178,13,9387.95,722.15
19017,2024-12-03,Indore,"Madhya Pradesh",Organic,35-44,"Full KYC",0,120,17,8850.47,520.62
19018,2025-06-11,Delhi,Delhi,"Merchant Partner",35-44,"Full KYC",0,3,31,18384.62,593.05
19019,2024-03-04,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,74,35,21466.07,613.32
19020,2024-02-23,Chandigarh,Punjab,"Paid Ad",35-44,"Min KYC",0,26,36,14928.44,414.68
19021,2024-04-26,Kolkata,"West Bengal","Bank Partnership",25-34,"Full KYC",0,5,23,9184.37,399.32
19022,2025-03-07,Bengaluru,Karnataka,"Bank Partnership",18-24,"Full KYC",0,108,1,326.36,326.36
19023,2024-06-23,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,112,8,2483.29,310.41
19024,2024-11-14,Mumbai,Maharashtra,Organic,18-24,"Full KYC",0,7,172,96848.23,563.07
19025,2024-04-07,Kolkata,"West Bengal","Bank Partnership",35-44,"Min KYC",0,41,52,22483.48,432.37
19026,2024-07-01,Kochi,Kerala,"Bank Partnership",45-54,"Full KYC",0,70,9,3648.25,405.36
19027,2024-01-13,Jaipur,Rajasthan,"Merchant Partner",18-24,"Full KYC",0,0,52,30401.56,584.65
19028,2025-08-12,Surat,Gujarat,"Paid Ad",25-34,"Full KYC",0,12,14,9641.80,688.70
19029,2024-12-06,Kolkata,"West Bengal",Organic,25-34,"Full KYC",1,11,10,5780.08,578.01
19030,2024-05-08,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",0,0,45,22260.62,494.68
19031,2025-01-19,Pune,Maharashtra,Organic,18-24,"Min KYC",0,2,18,8929.09,496.06
19032,2025-11-12,Mumbai,Maharashtra,Organic,25-34,"Min KYC",1,447,1,237.54,237.54
19033,2025-08-25,Mumbai,Maharashtra,Referral,45-54,"Full KYC",0,34,6,2538.64,423.11
19034,2025-10-07,Delhi,Delhi,Referral,35-44,"Full KYC",0,2,26,13696.72,526.80
19035,2024-10-23,Kochi,Kerala,Referral,55+,"Min KYC",1,NULL,0,NULL,NULL
19036,2024-09-20,Delhi,Delhi,Referral,25-34,"Full KYC",0,1,68,41772.11,614.30
19037,2024-08-18,Pune,Maharashtra,Organic,35-44,"Full KYC",0,12,56,29359.77,524.28
19038,2024-08-10,Kochi,Kerala,Referral,18-24,Pending,0,3,100,55580.26,555.80
19039,2025-11-02,Jaipur,Rajasthan,Organic,25-34,"Full KYC",1,330,1,168.40,168.40
19040,2024-04-10,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",1,95,5,1838.00,367.60
19041,2025-09-13,Pune,Maharashtra,Referral,25-34,"Full KYC",0,17,24,8384.38,349.35
19042,2025-10-30,Surat,Gujarat,Referral,25-34,"Full KYC",0,24,5,1763.48,352.70
19043,2025-09-08,Pune,Maharashtra,"Merchant Partner",45-54,"Full KYC",0,0,22,10749.73,488.62
19044,2025-04-03,Delhi,Delhi,"Paid Ad",25-34,"Full KYC",0,1,55,23980.61,436.01
19045,2025-09-16,Ahmedabad,Gujarat,"Merchant Partner",45-54,"Full KYC",1,160,4,1818.02,454.51
19046,2024-01-24,Hyderabad,Telangana,"Paid Ad",18-24,"Full KYC",0,63,5,3360.81,672.16
19047,2025-08-19,Chennai,"Tamil Nadu","Merchant Partner",45-54,"Min KYC",0,21,40,24087.01,602.18
19048,2025-01-08,Delhi,Delhi,"Paid Ad",18-24,"Full KYC",0,50,6,2900.68,483.45
19049,2025-11-30,Nagpur,Maharashtra,Organic,35-44,"Full KYC",1,27,36,19692.26,547.01
19050,2024-03-03,Chandigarh,Punjab,Referral,35-44,"Full KYC",0,24,37,17712.82,478.72
19051,2025-11-09,Bengaluru,Karnataka,"Paid Ad",45-54,"Full KYC",0,20,16,12536.16,783.51
19052,2025-02-22,Bengaluru,Karnataka,"Merchant Partner",25-34,"Min KYC",1,NULL,0,NULL,NULL
19053,2024-03-16,Delhi,Delhi,Referral,25-34,"Min KYC",0,39,19,10930.40,575.28
19054,2025-01-06,Kolkata,"West Bengal",Organic,45-54,"Full KYC",0,9,42,22725.88,541.09
19055,2024-01-28,Delhi,Delhi,Referral,25-34,"Full KYC",0,1,53,44200.80,833.98
19056,2024-03-01,Ahmedabad,Gujarat,Referral,35-44,"Full KYC",0,165,4,1057.91,264.48
19057,2025-01-23,Coimbatore,"Tamil Nadu",Referral,18-24,"Full KYC",0,6,17,9505.75,559.16
19058,2025-08-18,Delhi,Delhi,Organic,18-24,"Full KYC",0,4,31,13518.60,436.08
19059,2024-03-19,Delhi,Delhi,Organic,35-44,"Full KYC",0,10,55,32891.67,598.03
19060,2024-07-10,Mumbai,Maharashtra,"Bank Partnership",18-24,"Full KYC",1,622,1,315.68,315.68
19061,2024-10-12,Bengaluru,Karnataka,Referral,25-34,"Full KYC",0,83,14,4866.21,347.59
19062,2025-01-30,Kochi,Kerala,"Merchant Partner",18-24,"Full KYC",0,0,510,243111.84,476.69
19063,2024-01-01,Mumbai,Maharashtra,"Bank Partnership",35-44,"Full KYC",0,5,94,44751.42,476.08
19064,2025-04-11,Ahmedabad,Gujarat,"Merchant Partner",25-34,"Full KYC",0,60,23,13151.91,571.82
19065,2024-12-29,Hyderabad,Telangana,Referral,25-34,"Full KYC",0,185,15,12876.91,858.46
19066,2025-12-03,Bengaluru,Karnataka,Organic,45-54,"Full KYC",0,1,64,35952.36,561.76
19067,2024-08-07,Delhi,Delhi,"Merchant Partner",18-24,"Full KYC",1,131,6,4159.88,693.31
19068,2024-12-26,Indore,"Madhya Pradesh","Paid Ad",18-24,"Min KYC",0,7,75,28637.18,381.83
19069,2024-02-29,Indore,"Madhya Pradesh",Organic,35-44,"Full KYC",1,65,4,1011.61,252.90
19070,2025-10-31,Mumbai,Maharashtra,"Merchant Partner",18-24,"Full KYC",0,8,117,58193.68,497.38
19071,2025-08-31,Kolkata,"West Bengal","Paid Ad",35-44,"Full KYC",0,56,10,5646.40,564.64
19072,2024-09-16,Hyderabad,Telangana,"Merchant Partner",35-44,"Min KYC",1,182,3,590.43,196.81
19073,2024-12-02,Mumbai,Maharashtra,Referral,55+,Pending,0,52,38,27612.81,726.65
19074,2025-09-17,Bengaluru,Karnataka,"Paid Ad",45-54,"Min KYC",0,8,50,20732.19,414.64
19075,2024-08-03,Delhi,Delhi,Referral,35-44,"Min KYC",1,171,2,5074.25,2537.13
19076,2024-06-21,Surat,Gujarat,Organic,18-24,"Full KYC",0,4,8,5527.64,690.96
19077,2024-06-25,Pune,Maharashtra,"Paid Ad",18-24,"Full KYC",0,3,74,36205.52,489.26
19078,2025-05-31,Bhopal,"Madhya Pradesh",Referral,25-34,"Full KYC",1,67,8,2956.15,369.52
19079,2024-06-03,Guwahati,Assam,Referral,35-44,"Full KYC",0,6,44,17779.24,404.07
19080,2024-03-05,Hyderabad,Telangana,Organic,18-24,"Full KYC",1,22,2,304.79,152.40
19081,2024-04-30,Kolkata,"West Bengal","Merchant Partner",45-54,"Full KYC",1,161,1,68.17,68.17
19082,2025-12-20,Guwahati,Assam,"Merchant Partner",25-34,"Full KYC",0,39,32,9763.41,305.11
19083,2025-09-29,Delhi,Delhi,Organic,25-34,"Min KYC",1,72,3,1486.48,495.49
19084,2025-11-27,Mumbai,Maharashtra,"Paid Ad",35-44,"Min KYC",0,41,10,2793.36,279.34
19085,2024-07-21,Pune,Maharashtra,Organic,18-24,"Full KYC",0,33,11,5356.34,486.94
19086,2024-11-18,Chennai,"Tamil Nadu",Organic,18-24,"Full KYC",0,15,24,17326.08,721.92
19087,2024-12-24,Chandigarh,Punjab,Organic,25-34,"Full KYC",0,57,13,8356.69,642.82
19088,2025-01-17,Pune,Maharashtra,Organic,35-44,"Min KYC",0,27,15,5077.53,338.50
19089,2024-01-20,Pune,Maharashtra,Referral,35-44,"Full KYC",0,7,9,9500.76,1055.64
19090,2025-03-12,Chennai,"Tamil Nadu",Organic,25-34,"Min KYC",0,2,109,62377.11,572.27
19091,2024-01-29,Pune,Maharashtra,Organic,18-24,"Full KYC",0,4,37,13893.57,375.50
19092,2024-07-19,Nagpur,Maharashtra,"Paid Ad",35-44,"Full KYC",0,8,52,23525.11,452.41
19093,2024-08-01,Ahmedabad,Gujarat,"Merchant Partner",25-34,"Min KYC",1,87,6,4117.70,686.28
19094,2025-05-07,Bhopal,"Madhya Pradesh",Referral,25-34,"Full KYC",0,20,56,40380.04,721.07
19095,2025-10-16,Delhi,Delhi,Organic,35-44,"Full KYC",0,669,1,72.37,72.37
19096,2025-05-24,Kochi,Kerala,"Paid Ad",25-34,Pending,0,0,157,98197.86,625.46
19097,2024-11-13,Guwahati,Assam,"Merchant Partner",45-54,"Full KYC",0,6,74,32251.30,435.83
19098,2025-01-18,Coimbatore,"Tamil Nadu","Paid Ad",45-54,"Full KYC",0,28,10,3489.19,348.92
19099,2025-01-09,Guwahati,Assam,"Merchant Partner",25-34,"Full KYC",1,NULL,0,NULL,NULL
19100,2024-04-17,Jaipur,Rajasthan,Organic,25-34,"Full KYC",0,41,15,7078.39,471.89
19101,2025-11-29,Jaipur,Rajasthan,Organic,18-24,"Min KYC",0,23,13,5262.46,404.80
19102,2025-11-02,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",1,85,11,3538.88,321.72
19103,2024-06-24,Bengaluru,Karnataka,Referral,35-44,"Full KYC",0,33,15,6714.92,447.66
19104,2024-03-24,Bhopal,"Madhya Pradesh",Organic,25-34,"Full KYC",1,52,2,1781.09,890.55
19105,2024-04-30,Hyderabad,Telangana,"Bank Partnership",55+,"Full KYC",0,35,52,30346.91,583.59
19106,2025-04-04,Ahmedabad,Gujarat,Referral,25-34,"Full KYC",0,373,4,1444.22,361.06
19107,2024-01-22,Kolkata,"West Bengal","Merchant Partner",18-24,"Full KYC",1,8,28,13267.16,473.83
19108,2024-03-16,Kolkata,"West Bengal","Bank Partnership",35-44,"Full KYC",0,31,8,4866.82,608.35
19109,2025-04-18,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,10,9,6010.03,667.78
19110,2024-04-16,Kochi,Kerala,"Bank Partnership",25-34,"Full KYC",0,39,19,8894.77,468.15
19111,2024-02-20,Bengaluru,Karnataka,"Paid Ad",35-44,"Full KYC",0,130,2,279.27,139.64
19112,2024-01-15,Surat,Gujarat,"Merchant Partner",25-34,"Min KYC",0,8,33,19078.16,578.13
19113,2025-05-30,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,43,12,7276.78,606.40
19114,2024-09-22,Indore,"Madhya Pradesh",Organic,45-54,"Full KYC",0,4,69,33119.03,479.99
19115,2024-07-26,Surat,Gujarat,Referral,25-34,"Full KYC",0,84,4,1798.52,449.63
19116,2025-04-11,Guwahati,Assam,Organic,35-44,"Min KYC",0,0,121,56274.99,465.08
19117,2024-05-04,Mumbai,Maharashtra,"Paid Ad",25-34,"Full KYC",1,281,6,3661.10,610.18
19118,2025-01-15,Bhopal,"Madhya Pradesh","Bank Partnership",25-34,"Full KYC",0,33,11,5549.31,504.48
19119,2024-12-19,Bengaluru,Karnataka,"Bank Partnership",25-34,"Full KYC",1,51,3,2374.71,791.57
19120,2025-05-07,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,220,5,1153.80,230.76
19121,2025-03-31,Delhi,Delhi,Referral,35-44,"Min KYC",1,29,15,9091.34,606.09
19122,2025-05-07,Lucknow,"Uttar Pradesh",Organic,35-44,"Min KYC",1,26,19,8983.22,472.80
19123,2024-06-04,Chandigarh,Punjab,Organic,18-24,"Full KYC",0,57,8,4992.52,624.07
19124,2024-04-12,Ahmedabad,Gujarat,Organic,35-44,"Min KYC",0,89,10,2261.37,226.14
19125,2025-01-24,Bengaluru,Karnataka,Referral,35-44,"Full KYC",0,18,48,26784.64,558.01
19126,2024-02-11,Hyderabad,Telangana,Organic,35-44,"Full KYC",0,78,8,1680.57,210.07
19127,2024-11-27,Bengaluru,Karnataka,Organic,25-34,"Min KYC",0,3,8,5730.50,716.31
19128,2025-04-01,Mumbai,Maharashtra,Organic,18-24,Pending,0,81,14,6256.88,446.92
19129,2025-08-22,Surat,Gujarat,Organic,25-34,"Full KYC",1,34,3,712.87,237.62
19130,2025-04-21,Mumbai,Maharashtra,Organic,25-34,"Full KYC",0,11,73,47183.95,646.36
19131,2025-12-27,Ahmedabad,Gujarat,Referral,25-34,"Full KYC",0,153,9,2115.01,235.00
19132,2025-02-10,Pune,Maharashtra,"Paid Ad",35-44,"Min KYC",1,548,1,159.75,159.75
19133,2024-11-21,Mumbai,Maharashtra,"Bank Partnership",18-24,"Full KYC",1,395,3,598.54,199.51
19134,2024-06-28,Bengaluru,Karnataka,Organic,25-34,Pending,0,371,3,1567.28,522.43
19135,2025-05-06,Mumbai,Maharashtra,Organic,35-44,"Full KYC",0,26,20,8002.20,400.11
19136,2025-08-14,Ahmedabad,Gujarat,"Paid Ad",35-44,"Min KYC",0,17,17,9452.76,556.04
19137,2024-08-22,Jaipur,Rajasthan,Referral,45-54,"Full KYC",0,7,48,37477.17,780.77
19138,2024-02-25,Kochi,Kerala,"Bank Partnership",35-44,"Full KYC",0,70,12,8924.33,743.69
19139,2024-01-08,Bengaluru,Karnataka,Referral,18-24,"Full KYC",0,4,84,36759.14,437.61
19140,2025-04-06,Delhi,Delhi,"Merchant Partner",25-34,"Full KYC",0,59,15,5883.73,392.25
19141,2025-04-29,Pune,Maharashtra,Organic,25-34,"Full KYC",1,33,5,1778.12,355.62
19142,2024-03-28,Indore,"Madhya Pradesh","Bank Partnership",45-54,"Full KYC",0,32,26,13869.57,533.45
19143,2024-01-17,Kolkata,"West Bengal",Referral,18-24,"Full KYC",0,5,9,6770.72,752.30
19144,2025-04-22,Coimbatore,"Tamil Nadu","Merchant Partner",35-44,"Full KYC",1,350,1,245.81,245.81
19145,2024-10-17,Mumbai,Maharashtra,Organic,45-54,"Full KYC",0,4,63,35964.28,570.86
19146,2024-10-31,Lucknow,"Uttar Pradesh",Organic,25-34,"Full KYC",0,18,5,2483.48,496.70
19147,2024-07-10,Jaipur,Rajasthan,"Paid Ad",18-24,"Full KYC",0,22,17,10043.29,590.78
19148,2025-06-08,Bengaluru,Karnataka,Organic,25-34,"Full KYC",0,41,7,3413.27,487.61
19149,2025-06-27,Delhi,Delhi,Referral,25-34,"Min KYC",0,16,15,6034.32,402.29
19150,2024-02-08,Hyderabad,Telangana,Organic,25-34,"Full KYC",0,39,14,13590.61,970.76
